ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785754707855,provisioning,58,5052,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754708857,provisioning,59,5145,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754709859,provisioning,60,5241,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754710860,provisioning,61,5336,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754711864,provisioning,62,5428,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754712866,provisioning,63,5513,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754713866,provisioning,64,5593,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754714865,provisioning,65,5684,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754715866,provisioning,66,5773,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754716867,provisioning,67,5865,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754717874,provisioning,68,5959,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754718874,provisioning,69,6043,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754719879,provisioning,70,6129,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754720879,provisioning,71,6220,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754721880,provisioning,72,6315,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754722880,provisioning,73,6407,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754723882,provisioning,74,6486,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754724884,provisioning,75,6571,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754725886,provisioning,76,6651,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754726894,provisioning,77,6738,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754727897,provisioning,78,6834,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754728906,provisioning,79,6928,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754729912,provisioning,80,7024,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754730914,provisioning,81,7121,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754731915,provisioning,82,7211,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754732915,provisioning,83,7307,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754733914,provisioning,84,7404,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754734915,provisioning,85,7500,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754735917,provisioning,86,7592,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785754736917,provisioning,87,7687,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
