ts,phase,elapsedSec,usersCreated,usersConnected,usersActive,usersQueued,usersInRoom,actionsTotal,successTotal,failTotal,echoOk,echoSent,queueCount,roomCount,successRate,echoRate,p50Ms,p95Ms,p99Ms,aliveWorkers,cpuAvg,wsConnections
1785913985019,provisioning,60,5937,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913986021,provisioning,61,6037,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913987022,provisioning,62,6139,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913988023,provisioning,63,6236,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913989023,provisioning,64,6336,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913990024,provisioning,65,6436,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913991028,provisioning,66,6538,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913992029,provisioning,67,6640,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913993036,provisioning,68,6737,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913994039,provisioning,69,6839,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913995046,provisioning,70,6937,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913996059,provisioning,71,7037,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913997062,provisioning,72,7141,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913998063,provisioning,73,7242,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785913999071,provisioning,74,7341,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914000071,provisioning,75,7443,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914001078,provisioning,76,7543,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914002079,provisioning,77,7643,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914003079,provisioning,78,7739,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914004085,provisioning,79,7844,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914005086,provisioning,80,7941,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914006086,provisioning,81,8043,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914007091,provisioning,82,8145,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914008094,provisioning,83,8244,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914009093,provisioning,84,8344,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914010097,provisioning,85,8445,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914011110,provisioning,86,8546,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914012110,provisioning,87,8647,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914013112,provisioning,88,8743,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914014113,provisioning,89,8844,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914015116,provisioning,90,8946,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914016117,provisioning,91,9045,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914017116,provisioning,92,9146,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914018121,provisioning,93,9248,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914019132,provisioning,94,9348,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914020135,provisioning,95,9448,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914021137,provisioning,96,9550,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914022137,provisioning,97,9649,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914023144,provisioning,98,9747,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914024146,provisioning,99,9848,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
1785914025147,provisioning,100,9948,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0
